image,site,max_conf,cluster,confuser_label,confuser_family
sdis-07_brison-20_2024-02-12T08-57-06.jpg,brison,0.3975,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-80_2024-04-22T07-46-05.jpg,courmettes,0.3971,5,broken overcast over ridgelines,cloud
force-06_courmettes-212_2024-02-02T11-16-46.jpg,courmettes,0.3965,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-160_2024-06-01T08-58-00.jpg,courmettes,0.3965,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-08T09-21-47.jpg,courmettes,0.396,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-160_2024-01-19T11-35-30.jpg,courmettes,0.3954,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-26T11-01-48.jpg,courmettes,0.3948,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-290_2024-02-07T17-07-24.jpg,brison,0.3942,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-01-24T10-56-05.jpg,brison,0.3931,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-275_2024-01-21T13-18-27.jpg,courmettes,0.3924,3,clear sky / thin high cloud over forest,clear/haze
force-06_valbonne-138_2024-04-23T09-51-14.jpg,valbonne,0.3918,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-01-06T10-26-22.jpg,courmettes,0.3918,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-04-23T09-40-31.jpg,courmettes,0.3917,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-26T11-11-49.jpg,courmettes,0.3916,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-04-26T11-11-53.jpg,courmettes,0.3916,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-04-20T17-58-11.jpg,courmettes,0.3909,5,broken overcast over ridgelines,cloud
sdis-07_brison-200_2024-03-06T16-33-46.jpg,brison,0.3909,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-02-23T09-27-46.jpg,brison,0.3908,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-03-04T16-18-59.jpg,brison,0.3907,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-20_2024-02-24T17-15-34.jpg,brison,0.3901,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-04-20T17-57-27.jpg,courmettes,0.3897,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-04-03T10-43-51.jpg,courmettes,0.3894,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-27T09-55-58.jpg,courmettes,0.3891,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-275_2024-04-08T19-26-47.jpg,courmettes,0.3886,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-02-27T16-53-05.jpg,courmettes,0.3886,2,fog / marine-layer whiteout,fog
force-06_courmettes-160_2024-01-02T10-57-26.jpg,courmettes,0.3883,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-290_2024-03-08T10-35-36.jpg,brison,0.3878,5,broken overcast over ridgelines,cloud
sdis-07_brison-290_2024-01-10T10-02-31.jpg,brison,0.3875,5,broken overcast over ridgelines,cloud
sdis-07_brison-110_2024-01-28T09-07-07.jpg,brison,0.3868,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-161_2024-08-08T11-21-27.jpg,croix-augas,0.3863,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-160_2024-04-20T18-07-12.jpg,courmettes,0.3863,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-04T11-44-36.jpg,courmettes,0.386,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-02-14T15-19-02.jpg,brison,0.3858,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-26T11-09-49.jpg,courmettes,0.3854,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-04-26T11-09-53.jpg,courmettes,0.3854,5,broken overcast over ridgelines,cloud
sdis-07_brison-110_2024-03-01T11-12-18.jpg,brison,0.3853,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-01-19T11-34-00.jpg,courmettes,0.3849,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-02-20T10-32-28.jpg,courmettes,0.3845,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-09T12-18-53.jpg,courmettes,0.384,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-138_2024-01-06T17-33-14.jpg,valbonne,0.3833,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-26T10-57-33.jpg,courmettes,0.383,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-01-09T10-21-14.jpg,courmettes,0.3823,5,broken overcast over ridgelines,cloud
sdis-07_brison-290_2024-03-02T08-42-06.jpg,brison,0.3811,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-04-26T11-01-18.jpg,courmettes,0.3809,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-02-24T16-42-54.jpg,courmettes,0.3808,2,fog / marine-layer whiteout,fog
sdis-07_brison-110_2024-01-03T10-52-17.jpg,brison,0.3808,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-01-04T15-31-57.jpg,brison,0.38,5,broken overcast over ridgelines,cloud
force-06_courmettes-212_2024-04-20T19-48-17.jpg,courmettes,0.3797,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-20_2024-02-08T18-23-15.jpg,brison,0.3796,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-03-28T11-25-33.jpg,brison,0.3792,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-28T13-59-41.jpg,courmettes,0.3791,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-27T11-08-59.jpg,courmettes,0.3788,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-01-04T15-31-51.jpg,brison,0.3785,5,broken overcast over ridgelines,cloud
sdis-07_brison-110_2024-02-23T09-21-46.jpg,brison,0.378,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-01-24T10-53-58.jpg,brison,0.378,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-12T12-44-42.jpg,courmettes,0.3769,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-20_2024-02-12T16-31-50.jpg,brison,0.3762,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-275_2024-01-29T16-01-45.jpg,courmettes,0.3759,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-200_2024-02-13T16-18-42.jpg,brison,0.3758,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-02-23T09-20-17.jpg,brison,0.3757,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-02-05T09-02-33.jpg,brison,0.3755,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-02-04T10-45-13.jpg,brison,0.3749,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-16T11-05-12.jpg,courmettes,0.3748,2,fog / marine-layer whiteout,fog
force-06_valbonne-138_2024-04-23T09-51-44.jpg,valbonne,0.3746,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-290_2024-09-05T11-10-11.jpg,brison,0.3743,5,broken overcast over ridgelines,cloud
force-06_courmettes-80_2024-04-22T07-45-04.jpg,courmettes,0.3743,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-04-26T09-18-13.jpg,courmettes,0.3743,5,broken overcast over ridgelines,cloud
sdis-07_brison-200_2024-02-20T15-56-01.jpg,brison,0.374,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-212_2024-02-16T15-00-20.jpg,courmettes,0.3736,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-161_2024-09-12T07-46-44.jpg,croix-augas,0.3735,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-20T18-08-12.jpg,courmettes,0.3733,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-02-28T13-20-57.jpg,courmettes,0.3731,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-01-24T10-43-58.jpg,brison,0.373,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-01-19T11-33-37.jpg,courmettes,0.3728,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-03-28T10-24-58.jpg,brison,0.3722,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-03-28T10-29-08.jpg,brison,0.3721,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-02-14T16-17-03.jpg,brison,0.3711,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-212_2024-02-28T13-24-57.jpg,courmettes,0.3711,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-290_2024-09-05T11-11-39.jpg,brison,0.3706,5,broken overcast over ridgelines,cloud
sdis-07_brison-290_2024-09-05T09-36-27.jpg,brison,0.3706,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-290_2024-09-05T09-36-56.jpg,brison,0.3706,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-04-20T17-57-45.jpg,courmettes,0.3705,5,broken overcast over ridgelines,cloud
force-06_courmettes-212_2024-02-28T13-19-30.jpg,courmettes,0.37,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-59_2024-08-19T17-07-08.jpg,croix-augas,0.3694,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-212_2024-01-25T14-04-13.jpg,courmettes,0.3692,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-212_2024-01-12T09-20-00.jpg,courmettes,0.369,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-110_2024-02-17T11-12-27.jpg,brison,0.3686,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-02-16T08-42-33.jpg,courmettes,0.3684,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-290_2024-02-03T10-13-43.jpg,brison,0.3678,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-200_2024-01-25T16-55-17.jpg,brison,0.3663,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-02-20T15-58-01.jpg,brison,0.366,0,low-sun glare & lens flare,sun/glare
force-06_valbonne-138_2024-01-06T17-34-14.jpg,valbonne,0.3657,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-01-25T17-10-41.jpg,brison,0.3657,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-110_2024-03-28T11-26-59.jpg,brison,0.3651,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-275_2024-02-28T13-24-33.jpg,courmettes,0.3647,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-03-28T13-16-04.jpg,brison,0.364,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-20_2024-01-12T10-37-46.jpg,brison,0.3628,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-110_2024-03-28T13-16-35.jpg,brison,0.3627,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-02-23T09-25-19.jpg,brison,0.3624,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-01-15T11-42-46.jpg,courmettes,0.3617,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-212_2024-01-22T15-54-59.jpg,courmettes,0.3615,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-02-16T08-36-36.jpg,courmettes,0.3606,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-03-19T09-33-20.jpg,brison,0.3601,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-02-23T09-28-16.jpg,brison,0.3594,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-275_2024-01-28T17-50-17.jpg,courmettes,0.3591,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-25T14-21-42.jpg,courmettes,0.3589,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-02-23T09-24-46.jpg,brison,0.3586,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-138_2024-01-13T17-37-48.jpg,valbonne,0.3585,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-01-16T11-27-19.jpg,courmettes,0.3582,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-22T15-53-57.jpg,courmettes,0.3582,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-03-06T16-17-15.jpg,brison,0.3579,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-290_2024-01-26T10-40-12.jpg,brison,0.3578,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-20_2024-02-12T16-31-41.jpg,brison,0.3577,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-27T10-59-27.jpg,courmettes,0.3574,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-12T12-44-41.jpg,courmettes,0.3573,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-212_2024-01-12T12-44-37.jpg,courmettes,0.3573,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-290_2024-03-14T14-47-49.jpg,brison,0.3568,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-20_2024-01-12T16-18-56.jpg,brison,0.3567,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-02-23T09-22-46.jpg,brison,0.3567,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-01-08T16-19-19.jpg,brison,0.3564,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-01-08T16-19-25.jpg,brison,0.3564,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-01-26T11-27-29.jpg,brison,0.3558,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-275_2024-02-09T17-42-41.jpg,courmettes,0.3556,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-138_2024-01-02T10-41-31.jpg,valbonne,0.3553,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-12T09-32-58.jpg,courmettes,0.3538,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-160_2024-04-20T18-07-42.jpg,courmettes,0.3535,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-01-09T10-11-44.jpg,courmettes,0.3531,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-80_2024-09-07T11-41-31.jpg,courmettes,0.353,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-01-16T10-06-07.jpg,courmettes,0.3529,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-02-27T16-53-36.jpg,courmettes,0.3526,2,fog / marine-layer whiteout,fog
sdis-77_croix-augas-161_2024-08-08T12-47-00.jpg,croix-augas,0.3515,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-200_2024-03-06T15-39-51.jpg,brison,0.3512,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-110_2024-07-14T19-54-42.jpg,croix-augas,0.3509,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-110_2024-02-05T09-02-03.jpg,brison,0.3506,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-59_2024-08-19T17-07-38.jpg,croix-augas,0.3505,3,clear sky / thin high cloud over forest,clear/haze
force-06_valbonne-138_2024-04-23T09-46-44.jpg,valbonne,0.3503,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-03-28T13-03-02.jpg,brison,0.3503,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-04-26T09-12-14.jpg,courmettes,0.35,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-110_2024-03-28T11-25-00.jpg,brison,0.3496,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-22T15-40-48.jpg,courmettes,0.3494,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-03-06T16-21-52.jpg,brison,0.3494,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-138_2024-01-06T17-34-45.jpg,valbonne,0.3485,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-01-27T10-45-56.jpg,courmettes,0.3483,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-290_2024-03-08T10-36-09.jpg,brison,0.3482,5,broken overcast over ridgelines,cloud
sdis-07_brison-200_2024-01-20T16-51-13.jpg,brison,0.3475,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-160_2024-01-09T15-59-26.jpg,courmettes,0.3475,5,broken overcast over ridgelines,cloud
sdis-07_brison-110_2024-02-23T09-24-53.jpg,brison,0.3471,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-161_2024-08-08T12-23-17.jpg,croix-augas,0.3466,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-212_2024-01-22T15-22-01.jpg,courmettes,0.3462,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-212_2024-02-28T13-20-28.jpg,courmettes,0.3461,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-03-28T10-47-17.jpg,brison,0.3461,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-20_2024-02-24T17-15-11.jpg,brison,0.3459,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-03-19T09-34-19.jpg,brison,0.3456,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-02-07T09-07-00.jpg,courmettes,0.3452,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-04T10-57-01.jpg,courmettes,0.3444,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-200_2024-01-25T17-13-18.jpg,brison,0.3443,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-110_2024-03-28T13-19-34.jpg,brison,0.3441,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-349_2024-04-04T17-45-54.jpg,valbonne,0.3441,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-138_2024-04-23T09-44-14.jpg,valbonne,0.344,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-12T09-31-22.jpg,courmettes,0.3435,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-200_2024-03-19T09-32-56.jpg,brison,0.3434,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-01-28T15-54-05.jpg,courmettes,0.3427,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-160_2024-01-16T09-11-05.jpg,courmettes,0.3423,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-110_2024-07-14T19-58-14.jpg,croix-augas,0.3422,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-212_2024-01-22T14-32-32.jpg,courmettes,0.3419,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-03T09-37-04.jpg,courmettes,0.3416,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-03-06T16-31-15.jpg,brison,0.3415,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-02-18T11-27-40.jpg,courmettes,0.3414,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-02-27T14-21-08.jpg,courmettes,0.3412,5,broken overcast over ridgelines,cloud
force-06_courmettes-275_2024-01-04T17-02-19.jpg,courmettes,0.341,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-06-22T18-09-32.jpg,courmettes,0.3399,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-110_2024-07-14T19-35-36.jpg,croix-augas,0.3385,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-212_2024-01-26T10-58-02.jpg,courmettes,0.3376,5,broken overcast over ridgelines,cloud
sdis-07_brison-200_2024-03-06T16-29-08.jpg,brison,0.3375,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-27T10-57-58.jpg,courmettes,0.3375,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-01-25T14-13-45.jpg,brison,0.3374,5,broken overcast over ridgelines,cloud
sdis-07_brison-200_2024-02-20T18-28-36.jpg,brison,0.3368,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-160_2024-06-03T21-25-37.jpg,courmettes,0.3367,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-212_2024-01-09T12-17-53.jpg,courmettes,0.3364,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-02-14T15-18-32.jpg,brison,0.336,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-138_2024-04-23T09-46-15.jpg,valbonne,0.336,1,bright scattered / cumulus clouds,cloud
